season,cutoff,window,half,robust,train_rows,latest_training_date,supported_parks,iterations
2022,2022-06-30,84,3.5,False,6059,2022-06-29,9,1
2022,2022-06-01,56,7.0,False,4119,2022-05-31,9,1
2022,2022-06-02,56,7.0,False,4117,2022-06-01,9,1
2022,2022-06-03,56,7.0,False,4136,2022-06-02,9,1
2022,2022-06-04,56,7.0,False,4134,2022-06-03,9,1
2022,2022-06-05,56,7.0,False,4153,2022-06-04,9,1
2022,2022-06-07,56,7.0,False,4088,2022-06-05,9,1
2022,2022-06-08,56,7.0,False,4091,2022-06-07,9,1
2022,2022-06-09,56,7.0,False,4131,2022-06-08,9,1
2022,2022-06-10,56,7.0,False,4142,2022-06-09,9,1
2022,2022-06-11,56,7.0,False,4140,2022-06-10,9,1
2022,2022-06-12,56,7.0,False,4130,2022-06-11,9,1
2022,2022-06-14,56,7.0,False,4140,2022-06-12,9,1
2022,2022-06-15,56,7.0,False,4088,2022-06-14,9,1
2022,2022-06-16,56,7.0,False,4105,2022-06-15,9,1
2022,2022-06-17,56,7.0,False,4097,2022-06-16,9,1
2022,2022-06-18,56,7.0,False,4093,2022-06-17,9,1
2022,2022-06-19,56,7.0,False,4095,2022-06-18,9,1
2022,2022-06-21,56,7.0,False,4084,2022-06-19,9,1
2022,2022-06-22,56,7.0,False,4089,2022-06-21,9,1
2022,2022-06-23,56,7.0,False,4097,2022-06-22,9,1
2022,2022-06-24,56,7.0,False,4036,2022-06-23,9,1
2022,2022-06-25,56,7.0,False,4018,2022-06-24,9,1
2022,2022-06-26,56,7.0,False,4045,2022-06-25,9,1
2022,2022-06-28,56,7.0,False,4045,2022-06-26,9,1
2022,2022-06-29,56,7.0,False,4036,2022-06-28,9,1
2022,2022-06-30,56,7.0,False,3998,2022-06-29,9,1
2022,2022-06-02,56,14.0,False,4117,2022-06-01,9,1
2022,2022-06-03,56,14.0,False,4136,2022-06-02,9,1
2022,2022-06-04,56,14.0,False,4134,2022-06-03,9,1
2022,2022-06-05,56,14.0,False,4153,2022-06-04,9,1
2022,2022-06-07,56,14.0,False,4088,2022-06-05,9,1
2022,2022-06-08,56,14.0,False,4091,2022-06-07,9,1
2022,2022-06-09,56,14.0,False,4131,2022-06-08,9,1
2022,2022-06-10,56,14.0,False,4142,2022-06-09,9,1
2022,2022-06-11,56,14.0,False,4140,2022-06-10,9,1
2022,2022-06-12,56,14.0,False,4130,2022-06-11,9,1
2022,2022-06-14,56,14.0,False,4140,2022-06-12,9,1
2022,2022-06-15,56,14.0,False,4088,2022-06-14,9,1
2022,2022-06-16,56,14.0,False,4105,2022-06-15,9,1
2022,2022-06-17,56,14.0,False,4097,2022-06-16,9,1
2022,2022-06-18,56,14.0,False,4093,2022-06-17,9,1
2022,2022-06-19,56,14.0,False,4095,2022-06-18,9,1
2022,2022-06-21,56,14.0,False,4084,2022-06-19,9,1
2022,2022-06-22,56,14.0,False,4089,2022-06-21,9,1
2022,2022-06-23,56,14.0,False,4097,2022-06-22,9,1
2022,2022-06-24,56,14.0,False,4036,2022-06-23,9,1
2022,2022-06-25,56,14.0,False,4018,2022-06-24,9,1
2022,2022-06-26,56,14.0,False,4045,2022-06-25,9,1
2022,2022-06-28,56,14.0,False,4045,2022-06-26,9,1
2022,2022-06-29,56,14.0,False,4036,2022-06-28,9,1
2022,2022-06-30,56,14.0,False,3998,2022-06-29,9,1
2022,2022-06-02,56,28.0,False,4117,2022-06-01,9,1
2022,2022-06-03,56,28.0,False,4136,2022-06-02,9,1
2022,2022-06-04,56,28.0,False,4134,2022-06-03,9,1
2022,2022-06-05,56,28.0,False,4153,2022-06-04,9,1
2022,2022-06-07,56,28.0,False,4088,2022-06-05,9,1
2022,2022-06-08,56,28.0,False,4091,2022-06-07,9,1
2022,2022-06-09,56,28.0,False,4131,2022-06-08,9,1
2022,2022-06-10,56,28.0,False,4142,2022-06-09,9,1
2022,2022-06-11,56,28.0,False,4140,2022-06-10,9,1
2022,2022-06-12,56,28.0,False,4130,2022-06-11,9,1
2022,2022-06-14,56,28.0,False,4140,2022-06-12,9,1
2022,2022-06-15,56,28.0,False,4088,2022-06-14,9,1
2022,2022-06-16,56,28.0,False,4105,2022-06-15,9,1
2022,2022-06-17,56,28.0,False,4097,2022-06-16,9,1
2022,2022-06-18,56,28.0,False,4093,2022-06-17,9,1
2022,2022-06-19,56,28.0,False,4095,2022-06-18,9,1
2022,2022-06-21,56,28.0,False,4084,2022-06-19,9,1
2022,2022-06-22,56,28.0,False,4089,2022-06-21,9,1
2022,2022-06-23,56,28.0,False,4097,2022-06-22,9,1
2022,2022-06-24,56,28.0,False,4036,2022-06-23,9,1
2022,2022-06-25,56,28.0,False,4018,2022-06-24,9,1
2022,2022-06-26,56,28.0,False,4045,2022-06-25,9,1
2022,2022-06-28,56,28.0,False,4045,2022-06-26,9,1
2022,2022-06-29,56,28.0,False,4036,2022-06-28,9,1
2022,2022-06-30,56,28.0,False,3998,2022-06-29,9,1
2022,2022-06-01,84,7.0,False,4689,2022-05-31,9,1
2022,2022-06-02,84,7.0,False,4771,2022-06-01,9,1
2022,2022-06-03,84,7.0,False,4870,2022-06-02,9,1
2022,2022-06-04,84,7.0,False,4951,2022-06-03,9,1
2022,2022-06-05,84,7.0,False,5030,2022-06-04,9,1
2022,2022-06-07,84,7.0,False,5029,2022-06-05,9,1
2022,2022-06-08,84,7.0,False,5058,2022-06-07,9,1
2022,2022-06-09,84,7.0,False,5165,2022-06-08,9,1
2022,2022-06-10,84,7.0,False,5259,2022-06-09,9,1
2022,2022-06-11,84,7.0,False,5328,2022-06-10,9,1
2022,2022-06-12,84,7.0,False,5406,2022-06-11,9,1
2022,2022-06-14,84,7.0,False,5428,2022-06-12,9,1
2022,2022-06-15,84,7.0,False,5470,2022-06-14,9,1
2022,2022-06-16,84,7.0,False,5558,2022-06-15,9,1
2022,2022-06-17,84,7.0,False,5622,2022-06-16,9,1
2022,2022-06-18,84,7.0,False,5685,2022-06-17,9,1
2022,2022-06-19,84,7.0,False,5767,2022-06-18,9,1
2022,2022-06-21,84,7.0,False,5832,2022-06-19,9,1
2022,2022-06-22,84,7.0,False,5882,2022-06-21,9,1
2022,2022-06-23,84,7.0,False,5973,2022-06-22,9,1
2022,2022-06-24,84,7.0,False,6000,2022-06-23,9,1
2022,2022-06-25,84,7.0,False,6087,2022-06-24,9,1
2022,2022-06-26,84,7.0,False,6102,2022-06-25,9,1
2022,2022-06-28,84,7.0,False,6104,2022-06-26,9,1
2022,2022-06-29,84,7.0,False,6089,2022-06-28,9,1
2022,2022-06-30,84,7.0,False,6059,2022-06-29,9,1
2022,2022-06-02,84,14.0,False,4771,2022-06-01,9,1
2022,2022-06-03,84,14.0,False,4870,2022-06-02,9,1
2022,2022-06-04,84,14.0,False,4951,2022-06-03,9,1
2022,2022-06-05,84,14.0,False,5030,2022-06-04,9,1
2022,2022-06-07,84,14.0,False,5029,2022-06-05,9,1
2022,2022-06-08,84,14.0,False,5058,2022-06-07,9,1
2022,2022-06-09,84,14.0,False,5165,2022-06-08,9,1
2022,2022-06-10,84,14.0,False,5259,2022-06-09,9,1
2022,2022-06-11,84,14.0,False,5328,2022-06-10,9,1
2022,2022-06-12,84,14.0,False,5406,2022-06-11,9,1
2022,2022-06-14,84,14.0,False,5428,2022-06-12,9,1
2022,2022-06-15,84,14.0,False,5470,2022-06-14,9,1
2022,2022-06-16,84,14.0,False,5558,2022-06-15,9,1
2022,2022-06-17,84,14.0,False,5622,2022-06-16,9,1
2022,2022-06-18,84,14.0,False,5685,2022-06-17,9,1
2022,2022-06-19,84,14.0,False,5767,2022-06-18,9,1
2022,2022-06-21,84,14.0,False,5832,2022-06-19,9,1
2022,2022-06-22,84,14.0,False,5882,2022-06-21,9,1
2022,2022-06-23,84,14.0,False,5973,2022-06-22,9,1
2022,2022-06-24,84,14.0,False,6000,2022-06-23,9,1
2022,2022-06-25,84,14.0,False,6087,2022-06-24,9,1
2022,2022-06-26,84,14.0,False,6102,2022-06-25,9,1
2022,2022-06-28,84,14.0,False,6104,2022-06-26,9,1
2022,2022-06-29,84,14.0,False,6089,2022-06-28,9,1
2022,2022-06-30,84,14.0,False,6059,2022-06-29,9,1
2022,2022-06-02,84,28.0,False,4771,2022-06-01,9,1
2022,2022-06-03,84,28.0,False,4870,2022-06-02,9,1
2022,2022-06-04,84,28.0,False,4951,2022-06-03,9,1
2022,2022-06-05,84,28.0,False,5030,2022-06-04,9,1
2022,2022-06-07,84,28.0,False,5029,2022-06-05,9,1
2022,2022-06-08,84,28.0,False,5058,2022-06-07,9,1
2022,2022-06-09,84,28.0,False,5165,2022-06-08,9,1
2022,2022-06-10,84,28.0,False,5259,2022-06-09,9,1
2022,2022-06-11,84,28.0,False,5328,2022-06-10,9,1
2022,2022-06-12,84,28.0,False,5406,2022-06-11,9,1
2022,2022-06-14,84,28.0,False,5428,2022-06-12,9,1
2022,2022-06-15,84,28.0,False,5470,2022-06-14,9,1
2022,2022-06-16,84,28.0,False,5558,2022-06-15,9,1
2022,2022-06-17,84,28.0,False,5622,2022-06-16,9,1
2022,2022-06-18,84,28.0,False,5685,2022-06-17,9,1
2022,2022-06-19,84,28.0,False,5767,2022-06-18,9,1
2022,2022-06-21,84,28.0,False,5832,2022-06-19,9,1
2022,2022-06-22,84,28.0,False,5882,2022-06-21,9,1
2022,2022-06-23,84,28.0,False,5973,2022-06-22,9,1
2022,2022-06-24,84,28.0,False,6000,2022-06-23,9,1
2022,2022-06-25,84,28.0,False,6087,2022-06-24,9,1
2022,2022-06-26,84,28.0,False,6102,2022-06-25,9,1
2022,2022-06-28,84,28.0,False,6104,2022-06-26,9,1
2022,2022-06-29,84,28.0,False,6089,2022-06-28,9,1
2022,2022-06-30,84,28.0,False,6059,2022-06-29,9,1
2022,2022-07-01,28,,False,1899,2022-06-30,9,1
2022,2022-07-01,28,14.0,False,1899,2022-06-30,9,1
2022,2022-07-01,28,28.0,False,1899,2022-06-30,9,1
2022,2022-07-01,28,28.0,True,1899,2022-06-30,9,15
2022,2022-07-01,56,,False,3973,2022-06-30,9,1
2022,2022-07-01,56,14.0,False,3973,2022-06-30,9,1
2022,2022-07-01,56,28.0,False,3973,2022-06-30,9,1
2022,2022-07-01,56,28.0,True,3973,2022-06-30,9,15
2022,2022-07-01,84,,False,6035,2022-06-30,9,1
2022,2022-07-01,84,14.0,False,6035,2022-06-30,9,1
2022,2022-07-01,84,28.0,False,6035,2022-06-30,9,1
2022,2022-07-01,84,28.0,True,6035,2022-06-30,9,15
2022,2022-07-04,28,,False,1918,2022-07-03,9,1
2022,2022-07-11,28,,False,1878,2022-07-10,9,1
2022,2022-07-18,28,,False,1626,2022-07-14,9,1
2022,2022-07-25,28,,False,1401,2022-07-24,8,1
2022,2022-07-04,28,14.0,False,1918,2022-07-03,9,1
2022,2022-07-11,28,14.0,False,1878,2022-07-10,9,1
2022,2022-07-18,28,14.0,False,1626,2022-07-14,9,1
2022,2022-07-25,28,14.0,False,1401,2022-07-24,8,1
2022,2022-07-04,28,28.0,False,1918,2022-07-03,9,1
2022,2022-07-11,28,28.0,False,1878,2022-07-10,9,1
2022,2022-07-18,28,28.0,False,1626,2022-07-14,9,1
2022,2022-07-25,28,28.0,False,1401,2022-07-24,8,1
2022,2022-07-04,28,28.0,True,1918,2022-07-03,9,15
2022,2022-07-11,28,28.0,True,1878,2022-07-10,9,15
2022,2022-07-18,28,28.0,True,1626,2022-07-14,9,15
2022,2022-07-25,28,28.0,True,1401,2022-07-24,8,15
2022,2022-07-04,56,,False,3948,2022-07-03,9,1
2022,2022-07-11,56,,False,3943,2022-07-10,9,1
2022,2022-07-18,56,,False,3627,2022-07-14,9,1
2022,2022-07-25,56,,False,3369,2022-07-24,9,1
2022,2022-07-04,56,14.0,False,3948,2022-07-03,9,1
2022,2022-07-11,56,14.0,False,3943,2022-07-10,9,1
2022,2022-07-18,56,14.0,False,3627,2022-07-14,9,1
2022,2022-07-25,56,14.0,False,3369,2022-07-24,9,1
2022,2022-07-04,56,28.0,False,3948,2022-07-03,9,1
2022,2022-07-11,56,28.0,False,3943,2022-07-10,9,1
2022,2022-07-18,56,28.0,False,3627,2022-07-14,9,1
2022,2022-07-25,56,28.0,False,3369,2022-07-24,9,1
2022,2022-07-04,56,28.0,True,3948,2022-07-03,9,15
2022,2022-07-11,56,28.0,True,3943,2022-07-10,9,15
2022,2022-07-18,56,28.0,True,3627,2022-07-14,9,15
2022,2022-07-25,56,28.0,True,3369,2022-07-24,9,15
2022,2022-07-04,84,,False,6006,2022-07-03,9,1
2022,2022-07-11,84,,False,6018,2022-07-10,9,1
2022,2022-07-18,84,,False,5710,2022-07-14,9,1
2022,2022-07-25,84,,False,5446,2022-07-24,9,1
2022,2022-07-04,84,14.0,False,6006,2022-07-03,9,1
2022,2022-07-11,84,14.0,False,6018,2022-07-10,9,1
2022,2022-07-18,84,14.0,False,5710,2022-07-14,9,1
2022,2022-07-25,84,14.0,False,5446,2022-07-24,9,1
2022,2022-07-04,84,28.0,False,6006,2022-07-03,9,1
2022,2022-07-11,84,28.0,False,6018,2022-07-10,9,1
2022,2022-07-18,84,28.0,False,5710,2022-07-14,9,1
2022,2022-07-25,84,28.0,False,5446,2022-07-24,9,1
2022,2022-07-04,84,28.0,True,6006,2022-07-03,9,15
2022,2022-07-11,84,28.0,True,6018,2022-07-10,9,15
2022,2022-07-18,84,28.0,True,5710,2022-07-14,9,15
2022,2022-07-25,84,28.0,True,5446,2022-07-24,9,15
2022,2022-07-04,56,7.0,False,3948,2022-07-03,9,1
2022,2022-07-11,56,7.0,False,3943,2022-07-10,9,1
2022,2022-07-18,56,7.0,False,3627,2022-07-14,9,1
2022,2022-07-25,56,7.0,False,3369,2022-07-24,9,1
2022,2022-07-04,56,10.0,False,3948,2022-07-03,9,1
2022,2022-07-11,56,10.0,False,3943,2022-07-10,9,1
2022,2022-07-18,56,10.0,False,3627,2022-07-14,9,1
2022,2022-07-25,56,10.0,False,3369,2022-07-24,9,1
2022,2022-07-04,56,21.0,False,3948,2022-07-03,9,1
2022,2022-07-11,56,21.0,False,3943,2022-07-10,9,1
2022,2022-07-18,56,21.0,False,3627,2022-07-14,9,1
2022,2022-07-25,56,21.0,False,3369,2022-07-24,9,1
2022,2022-07-04,84,7.0,False,6006,2022-07-03,9,1
2022,2022-07-11,84,7.0,False,6018,2022-07-10,9,1
2022,2022-07-18,84,7.0,False,5710,2022-07-14,9,1
2022,2022-07-25,84,7.0,False,5446,2022-07-24,9,1
2022,2022-07-04,84,10.0,False,6006,2022-07-03,9,1
2022,2022-07-11,84,10.0,False,6018,2022-07-10,9,1
2022,2022-07-18,84,10.0,False,5710,2022-07-14,9,1
2022,2022-07-25,84,10.0,False,5446,2022-07-24,9,1
2022,2022-07-04,84,21.0,False,6006,2022-07-03,9,1
2022,2022-07-11,84,21.0,False,6018,2022-07-10,9,1
2022,2022-07-18,84,21.0,False,5710,2022-07-14,9,1
2022,2022-07-25,84,21.0,False,5446,2022-07-24,9,1
2022,2022-07-04,112,7.0,False,6962,2022-07-03,9,1
2022,2022-07-11,112,7.0,False,7329,2022-07-10,9,1
2022,2022-07-18,112,7.0,False,7479,2022-07-14,9,1
2022,2022-07-25,112,7.0,False,7505,2022-07-24,9,1
2022,2022-07-04,112,10.0,False,6962,2022-07-03,9,1
2022,2022-07-11,112,10.0,False,7329,2022-07-10,9,1
2022,2022-07-18,112,10.0,False,7479,2022-07-14,9,1
2022,2022-07-25,112,10.0,False,7505,2022-07-24,9,1
2022,2022-07-04,112,21.0,False,6962,2022-07-03,9,1
2022,2022-07-11,112,21.0,False,7329,2022-07-10,9,1
2022,2022-07-18,112,21.0,False,7479,2022-07-14,9,1
2022,2022-07-25,112,21.0,False,7505,2022-07-24,9,1
2022,2022-07-04,112,14.0,False,6962,2022-07-03,9,1
2022,2022-07-11,112,14.0,False,7329,2022-07-10,9,1
2022,2022-07-18,112,14.0,False,7479,2022-07-14,9,1
2022,2022-07-25,112,14.0,False,7505,2022-07-24,9,1
2022,2022-07-04,84,3.5,False,6006,2022-07-03,9,1
2022,2022-07-11,84,3.5,False,6018,2022-07-10,9,1
2022,2022-07-18,84,3.5,False,5710,2022-07-14,9,1
2022,2022-07-25,84,3.5,False,5446,2022-07-24,9,1
2022,2022-07-04,28,7.0,False,1918,2022-07-03,9,1
2022,2022-07-11,28,7.0,False,1878,2022-07-10,9,1
2022,2022-07-18,28,7.0,False,1626,2022-07-14,9,1
2022,2022-07-25,28,7.0,False,1401,2022-07-24,8,1
2022,2022-07-04,84,14.0,True,6006,2022-07-03,9,15
2022,2022-07-11,84,14.0,True,6018,2022-07-10,9,15
2022,2022-07-18,84,14.0,True,5710,2022-07-14,9,15
2022,2022-07-25,84,14.0,True,5446,2022-07-24,9,15
2022,2022-07-01,84,3.5,False,6035,2022-06-30,9,1
2022,2022-07-02,84,3.5,False,6025,2022-07-01,9,1
2022,2022-07-03,84,3.5,False,6022,2022-07-02,9,1
2022,2022-07-05,84,3.5,False,6006,2022-07-03,9,1
2022,2022-07-06,84,3.5,False,6003,2022-07-05,9,1
2022,2022-07-07,84,3.5,False,6032,2022-07-06,9,1
2022,2022-07-08,84,3.5,False,6027,2022-07-07,9,1
2022,2022-07-09,84,3.5,False,6016,2022-07-08,9,1
2022,2022-07-10,84,3.5,False,6022,2022-07-09,9,1
2022,2022-07-12,84,3.5,False,6018,2022-07-10,9,1
2022,2022-07-13,84,3.5,False,6033,2022-07-12,9,1
2022,2022-07-14,84,3.5,False,5985,2022-07-13,9,1
2022,2022-07-22,84,3.5,False,5454,2022-07-14,9,1
2022,2022-07-23,84,3.5,False,5445,2022-07-22,9,1
2022,2022-07-24,84,3.5,False,5440,2022-07-23,9,1
2022,2022-07-26,84,3.5,False,5446,2022-07-24,9,1
2022,2022-07-27,84,3.5,False,5429,2022-07-26,9,1
2022,2022-07-28,84,3.5,False,5415,2022-07-27,9,1
2022,2022-07-29,84,3.5,False,5395,2022-07-28,9,1
2022,2022-07-30,84,3.5,False,5405,2022-07-29,9,1
2022,2022-07-31,84,3.5,False,5416,2022-07-30,9,1
2022,2022-07-01,56,7.0,False,3973,2022-06-30,9,1
2022,2022-07-02,56,7.0,False,3971,2022-07-01,9,1
2022,2022-07-03,56,7.0,False,3953,2022-07-02,9,1
2022,2022-07-05,56,7.0,False,3948,2022-07-03,9,1
2022,2022-07-06,56,7.0,False,3945,2022-07-05,9,1
2022,2022-07-07,56,7.0,False,3933,2022-07-06,9,1
2022,2022-07-08,56,7.0,False,3922,2022-07-07,9,1
2022,2022-07-09,56,7.0,False,3924,2022-07-08,9,1
2022,2022-07-10,56,7.0,False,3949,2022-07-09,9,1
2022,2022-07-12,56,7.0,False,3943,2022-07-10,9,1
2022,2022-07-13,56,7.0,False,3955,2022-07-12,9,1
2022,2022-07-14,56,7.0,False,3878,2022-07-13,9,1
2022,2022-07-22,56,7.0,False,3363,2022-07-14,9,1
2022,2022-07-23,56,7.0,False,3387,2022-07-22,9,1
2022,2022-07-24,56,7.0,False,3364,2022-07-23,9,1
2022,2022-07-26,56,7.0,False,3369,2022-07-24,9,1
2022,2022-07-27,56,7.0,False,3363,2022-07-26,9,1
2022,2022-07-28,56,7.0,False,3359,2022-07-27,9,1
2022,2022-07-29,56,7.0,False,3321,2022-07-28,9,1
2022,2022-07-30,56,7.0,False,3325,2022-07-29,9,1
2022,2022-07-31,56,7.0,False,3332,2022-07-30,9,1
2022,2022-07-02,56,14.0,False,3971,2022-07-01,9,1
2022,2022-07-03,56,14.0,False,3953,2022-07-02,9,1
2022,2022-07-05,56,14.0,False,3948,2022-07-03,9,1
2022,2022-07-06,56,14.0,False,3945,2022-07-05,9,1
2022,2022-07-07,56,14.0,False,3933,2022-07-06,9,1
2022,2022-07-08,56,14.0,False,3922,2022-07-07,9,1
2022,2022-07-09,56,14.0,False,3924,2022-07-08,9,1
2022,2022-07-10,56,14.0,False,3949,2022-07-09,9,1
2022,2022-07-12,56,14.0,False,3943,2022-07-10,9,1
2022,2022-07-13,56,14.0,False,3955,2022-07-12,9,1
2022,2022-07-14,56,14.0,False,3878,2022-07-13,9,1
2022,2022-07-22,56,14.0,False,3363,2022-07-14,9,1
2022,2022-07-23,56,14.0,False,3387,2022-07-22,9,1
2022,2022-07-24,56,14.0,False,3364,2022-07-23,9,1
2022,2022-07-26,56,14.0,False,3369,2022-07-24,9,1
2022,2022-07-27,56,14.0,False,3363,2022-07-26,9,1
2022,2022-07-28,56,14.0,False,3359,2022-07-27,9,1
2022,2022-07-29,56,14.0,False,3321,2022-07-28,9,1
2022,2022-07-30,56,14.0,False,3325,2022-07-29,9,1
2022,2022-07-31,56,14.0,False,3332,2022-07-30,9,1
2022,2022-07-02,56,28.0,False,3971,2022-07-01,9,1
2022,2022-07-03,56,28.0,False,3953,2022-07-02,9,1
2022,2022-07-05,56,28.0,False,3948,2022-07-03,9,1
2022,2022-07-06,56,28.0,False,3945,2022-07-05,9,1
2022,2022-07-07,56,28.0,False,3933,2022-07-06,9,1
2022,2022-07-08,56,28.0,False,3922,2022-07-07,9,1
2022,2022-07-09,56,28.0,False,3924,2022-07-08,9,1
2022,2022-07-10,56,28.0,False,3949,2022-07-09,9,1
2022,2022-07-12,56,28.0,False,3943,2022-07-10,9,1
2022,2022-07-13,56,28.0,False,3955,2022-07-12,9,1
2022,2022-07-14,56,28.0,False,3878,2022-07-13,9,1
2022,2022-07-22,56,28.0,False,3363,2022-07-14,9,1
2022,2022-07-23,56,28.0,False,3387,2022-07-22,9,1
2022,2022-07-24,56,28.0,False,3364,2022-07-23,9,1
2022,2022-07-26,56,28.0,False,3369,2022-07-24,9,1
2022,2022-07-27,56,28.0,False,3363,2022-07-26,9,1
2022,2022-07-28,56,28.0,False,3359,2022-07-27,9,1
2022,2022-07-29,56,28.0,False,3321,2022-07-28,9,1
2022,2022-07-30,56,28.0,False,3325,2022-07-29,9,1
2022,2022-07-31,56,28.0,False,3332,2022-07-30,9,1
2022,2022-07-01,84,7.0,False,6035,2022-06-30,9,1
2022,2022-07-02,84,7.0,False,6025,2022-07-01,9,1
2022,2022-07-03,84,7.0,False,6022,2022-07-02,9,1
2022,2022-07-05,84,7.0,False,6006,2022-07-03,9,1
2022,2022-07-06,84,7.0,False,6003,2022-07-05,9,1
2022,2022-07-07,84,7.0,False,6032,2022-07-06,9,1
2022,2022-07-08,84,7.0,False,6027,2022-07-07,9,1
2022,2022-07-09,84,7.0,False,6016,2022-07-08,9,1
2022,2022-07-10,84,7.0,False,6022,2022-07-09,9,1
2022,2022-07-12,84,7.0,False,6018,2022-07-10,9,1
2022,2022-07-13,84,7.0,False,6033,2022-07-12,9,1
2022,2022-07-14,84,7.0,False,5985,2022-07-13,9,1
2022,2022-07-22,84,7.0,False,5454,2022-07-14,9,1
2022,2022-07-23,84,7.0,False,5445,2022-07-22,9,1
2022,2022-07-24,84,7.0,False,5440,2022-07-23,9,1
2022,2022-07-26,84,7.0,False,5446,2022-07-24,9,1
2022,2022-07-27,84,7.0,False,5429,2022-07-26,9,1
2022,2022-07-28,84,7.0,False,5415,2022-07-27,9,1
2022,2022-07-29,84,7.0,False,5395,2022-07-28,9,1
2022,2022-07-30,84,7.0,False,5405,2022-07-29,9,1
2022,2022-07-31,84,7.0,False,5416,2022-07-30,9,1
2022,2022-07-02,84,14.0,False,6025,2022-07-01,9,1
2022,2022-07-03,84,14.0,False,6022,2022-07-02,9,1
2022,2022-07-05,84,14.0,False,6006,2022-07-03,9,1
2022,2022-07-06,84,14.0,False,6003,2022-07-05,9,1
2022,2022-07-07,84,14.0,False,6032,2022-07-06,9,1
2022,2022-07-08,84,14.0,False,6027,2022-07-07,9,1
2022,2022-07-09,84,14.0,False,6016,2022-07-08,9,1
2022,2022-07-10,84,14.0,False,6022,2022-07-09,9,1
2022,2022-07-12,84,14.0,False,6018,2022-07-10,9,1
2022,2022-07-13,84,14.0,False,6033,2022-07-12,9,1
2022,2022-07-14,84,14.0,False,5985,2022-07-13,9,1
2022,2022-07-22,84,14.0,False,5454,2022-07-14,9,1
2022,2022-07-23,84,14.0,False,5445,2022-07-22,9,1
2022,2022-07-24,84,14.0,False,5440,2022-07-23,9,1
2022,2022-07-26,84,14.0,False,5446,2022-07-24,9,1
2022,2022-07-27,84,14.0,False,5429,2022-07-26,9,1
2022,2022-07-28,84,14.0,False,5415,2022-07-27,9,1
2022,2022-07-29,84,14.0,False,5395,2022-07-28,9,1
2022,2022-07-30,84,14.0,False,5405,2022-07-29,9,1
2022,2022-07-31,84,14.0,False,5416,2022-07-30,9,1
2022,2022-07-02,84,28.0,False,6025,2022-07-01,9,1
2022,2022-07-03,84,28.0,False,6022,2022-07-02,9,1
2022,2022-07-05,84,28.0,False,6006,2022-07-03,9,1
2022,2022-07-06,84,28.0,False,6003,2022-07-05,9,1
2022,2022-07-07,84,28.0,False,6032,2022-07-06,9,1
2022,2022-07-08,84,28.0,False,6027,2022-07-07,9,1
2022,2022-07-09,84,28.0,False,6016,2022-07-08,9,1
2022,2022-07-10,84,28.0,False,6022,2022-07-09,9,1
2022,2022-07-12,84,28.0,False,6018,2022-07-10,9,1
2022,2022-07-13,84,28.0,False,6033,2022-07-12,9,1
2022,2022-07-14,84,28.0,False,5985,2022-07-13,9,1
2022,2022-07-22,84,28.0,False,5454,2022-07-14,9,1
2022,2022-07-23,84,28.0,False,5445,2022-07-22,9,1
2022,2022-07-24,84,28.0,False,5440,2022-07-23,9,1
2022,2022-07-26,84,28.0,False,5446,2022-07-24,9,1
2022,2022-07-27,84,28.0,False,5429,2022-07-26,9,1
2022,2022-07-28,84,28.0,False,5415,2022-07-27,9,1
2022,2022-07-29,84,28.0,False,5395,2022-07-28,9,1
2022,2022-07-30,84,28.0,False,5405,2022-07-29,9,1
2022,2022-07-31,84,28.0,False,5416,2022-07-30,9,1
2022,2022-08-01,28,,False,1415,2022-07-31,9,1
2022,2022-08-01,28,14.0,False,1415,2022-07-31,9,1
2022,2022-08-01,28,28.0,False,1415,2022-07-31,9,1
2022,2022-08-01,28,28.0,True,1415,2022-07-31,9,15
2022,2022-08-01,56,,False,3333,2022-07-31,9,1
2022,2022-08-01,56,14.0,False,3333,2022-07-31,9,1
2022,2022-08-01,56,28.0,False,3333,2022-07-31,9,1
2022,2022-08-01,56,28.0,True,3333,2022-07-31,9,15
2022,2022-08-01,84,,False,5363,2022-07-31,9,1
2022,2022-08-01,84,14.0,False,5363,2022-07-31,9,1
2022,2022-08-01,84,28.0,False,5363,2022-07-31,9,1
2022,2022-08-01,84,28.0,True,5363,2022-07-31,9,15
2022,2022-08-08,28,,False,1424,2022-08-07,8,1
2022,2022-08-15,28,,False,1596,2022-08-14,9,1
2022,2022-08-22,28,,False,1791,2022-08-21,9,1
2022,2022-08-29,28,,False,1869,2022-08-28,9,1
2022,2022-08-08,28,14.0,False,1424,2022-08-07,8,1
2022,2022-08-15,28,14.0,False,1596,2022-08-14,9,1
2022,2022-08-22,28,14.0,False,1791,2022-08-21,9,1
2022,2022-08-29,28,14.0,False,1869,2022-08-28,9,1
2022,2022-08-08,28,28.0,False,1424,2022-08-07,8,1
2022,2022-08-15,28,28.0,False,1596,2022-08-14,9,1
2022,2022-08-22,28,28.0,False,1791,2022-08-21,9,1
2022,2022-08-29,28,28.0,False,1869,2022-08-28,9,1
2022,2022-08-08,28,28.0,True,1424,2022-08-07,8,15
2022,2022-08-15,28,28.0,True,1596,2022-08-14,9,15
2022,2022-08-22,28,28.0,True,1791,2022-08-21,9,15
2022,2022-08-29,28,28.0,True,1869,2022-08-28,9,15
2022,2022-08-08,56,,False,3302,2022-08-07,9,1
2022,2022-08-15,56,,False,3222,2022-08-14,9,1
